mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
21d177ba-3d51-461e-9b3f-ad9a80b419dc,Big Star,Big Star,United States,United States,power pop; pop rock; folk pop; classic pop and rock; christmas music,power pop; rock; 70s; classic rock; pop; indie; proto-punk; american; indie rock; Alex Chilton; pop rock; memphis; seen live; powerpop; USA; alternative; singer-songwriter; americana; male vocalists; big star; Tennessee; Alt-country; indie pop; alternative rock; folk; favorites; jangle pop; Pop-Rock; classic; Chris Bell; Pop/Rock; folk rock; Lo-Fi; melancholy; Rock and Roll; rock n roll; 1970s; power-pop; soul; hard rock; Favorite Artists; Garage Rock; 00s; Favorite; influential; Beatlesque,432778,8481272,FALSE
87199477-b0df-4ead-84ee-9b54b4abfc3d,ABC,ABC,United Kingdom,United Kingdom,synthpop; pop; new wave; dance-pop; new romantic; classic pop and rock; sophisti-pop,80s; new wave; new romantic; pop; synth pop; synthpop; british; electronic; abc; dance; Sheffield; seen live; rock; UK; male vocalists; Sophisti-Pop; dance-pop; england; english; post-punk; 80's; 80s Pop; soul; funk; Disco; pop rock; synth; eighties; elegant; britpop; 90s; synth-pop; trevor horn; Yorkshire,432656,3708731,FALSE
086c1936-9eaa-4091-b140-ad33a51a3b71,Burl Ives,Burl Ives,United States,Ireland; United States,american; classic pop and rock,folk; oldies; christmas; male vocalists; golden oldies; country; 50s; burl ives; 60s; american; easy listening; vocal; USA; 40s; male vocalist; crooners; male country; male; rock; classic; 70s; comedy; World Music; crooner; Disney; childhood; vocalist; deceased; Irish Folk; All; Post Grunge; Christmas Music; traditional folk; narrator; the forties; folk-country; xmas fun; old school cartoons; old school disney; jazz; soul; 80s; alternative; alternative rock; Dead; emo; hard rock; folk-pop; film; Retro; male vocal; whimsical; xmas; composer; Like; fun; Smooth Jazz; grammy; post-grunge; Favorite; emocore; food; 1950s; actor; Illinois; beardy; pacific northwest; Gemini; 30s; classic pop; cast recordings; sea shanties; Drunken Sailor; Myjukebox; 1940s; author; songs about dogs; communist; music for dad; north america; Folk Music; goober; menvox; good christmas; academy award winner; Burl Icle Ivanhoe Ives; rock-folk; warm and mellow; granny; true american; oscar winner; tv-movies; Hunt City; weeziemix; too much fun; Need to Rate; ferraille; moje standards; vintage music; 14 june,432463,2373097,FALSE
fc01cdec-f2e3-4d43-a1f7-7945ca43618c,Sofa Surfers,Sofa Surfers,Austria,Austria,electronic; dance,downtempo; trip-hop; electronic; chillout; dub; lounge; seen live; electronica; acid jazz; Best Of Downtempo; serve chilled; lounge chill; best of chill; Best Of Down Tempo; my-love; lounge downtempo; genre: downtempo; Smoothly Sexy Sounding; sweet downtempo; tropcool; chill chill; chillair; sexy sounding; downtempo influences; city lounge; Chillout Downtempo; lounge electronic; chillounge1; awesome downtempo; genre:downtempo; lounge at home tres; acoustic groove; alternative lounge; groove lounge; acid lounge; Ouahhhhh; austrian; smooth lounge; my lounge room; 1st Vine; epic lounge; trip hop; chill; Lounge at home two; lounge-tech; alternative; Austria; Lounge uptempo; downtempo groove; vocal-lounge; vocal downtempo; nu jazz; ambient; jazzy flavoured; Jazzy vibes; chilllounge1; best of down temp; electropcool; lounge groove; downtempo lounge; electrocool; served chilled; 1st vine acid; down-tempo vibe; downtempo vibe; vienna; jazz-trip; lounge vibe; electronic lounge jazz; acid jazz vibe; jazz; uutta jazzia; sofa surfers; lounge jazz vibe; uuta jazzia; uutta jazziz; jazzy trip; rock; jazzy down-tempo vibe; jazzy downtempo vibe; easy listening; nu-jazz; Chillosophy; sofa surfer; jazzy down tempo vibe; experimental; electro; triphop; Hip-Hop; post-rock; downbeat; Drum and bass; breakbeat; future jazz vibe; indie; jazzy female vocal; nu jazz vibe; nu-jazz vibe; nujazz vibe; idm,432453,4309577,FALSE
8d50cd20-34f2-4abe-ba16-0759ee0fb9f5,Sharon Jones and the Dap‐Kings,Sharon Jones and the Dap-Kings,United States,United States,classic pop and rock,soul; funk; seen live; rhythm and blues; female vocalists; jazz; rnb; american; Neo-Soul; daptone; groove; Sharon Jones and the Dap-Kings; r&b; funky; new york; blues; retro soul; USA; Brooklyn; female vocalist; deep funk revival; indie; female; Retro; northern soul; Motown revival; coachella 2008; old school; 00s; Soul Funk; SANGers not singers,431999,6029084,FALSE
d2e123d0-c53e-4444-a52a-efeff44953c7,DJ Cam,DJ Cam,France,France,instrumental; hip hop; instrumental hip hop,trip-hop; downtempo; electronic; chillout; Hip-Hop; turntablism; acid jazz; electronica; french; jazz; Hann with Gun; hip hop; trip hop; instrumental hip-hop; abstract hip-hop; lounge; nu jazz; chill; ninja tune; seen live; ambient; dj cam; experimental; breakbeat; dj; Jazz Hop; instrumental; nu-jazz; beats; Chillosophy; france; Drum and bass; instrumental hip hop; dub; electro; breaks; chill out; abstract hip hop; serve chilled; downtempo influences; best of chill; Best Of Down Tempo; Best Of Downtempo; my-love; Chillout Downtempo; lounge downtempo; genre: downtempo; lounge chill; sweet downtempo; chillounge1; chill chill; chillair; awesome downtempo; genre:downtempo; alternative; rap; idm; jazzy; paris; acid lounge; lounge groove; smooth lounge; city lounge; downtempo lounge; acoustic groove; alternative lounge; lounge-tech; groove lounge; lounge electronic; Lounge uptempo; my lounge room; Ouahhhhh; tropcool; lounge vibe; lounge at home tres; 1st Vine; epic lounge; served chilled; 1st vine acid; chilllounge1; best of down temp; down-tempo vibe; downtempo vibe; lounge jazz vibe,431965,4741244,FALSE
9fadfba9-ecae-4383-a4d8-47b043cea19a,Traffic,Traffic,United Kingdom,,rock; progressive rock; folk; jazz rock; psychedelic rock; blues rock; psychedelic pop; jazz-rock; classic pop and rock,classic rock; Progressive rock; Psychedelic Rock; rock; psychedelic,431921,3852545,FALSE
d67d1a21-6e45-4dd6-aef0-0191ba3796e0,Townes Van Zandt,Townes Van Zandt,United States,,folk; country; contemporary folk; vpro; singer/songwriter,folk; singer-songwriter; country; americana; Alt-country,431562,9216921,FALSE
92ee5562-3c1b-4e02-ac22-aae6261edac5,Blackalicious,Blackalicious,United States,United States,hip hop,Hip-Hop; hip hop; rap; underground hip-hop; seen live; underground hip hop; hiphop; California; electronic; indie; west coast; underground rap; underground; Blackalicious; alternative rap; american; Quannum; alternative; alternative hip-hop; Jazz Hop; funk; sacramento; electronica; jazz; rock; experimental; 90s; Bay Area; trip-hop; soul; indie rock; USA; chillout; funky; Indie Hip Hop; Conscious Rap; solesides; okayplayer; punk; reggae; favorites; rnb; West Coast Rap; conscious; Quannum Projects,431536,6477130,FALSE
3bdf9667-3205-4c5b-865b-ca3bb33fc5ac,Toploader,Toploader,United Kingdom,United Kingdom,rock and indie,pop; britpop; rock; british; indie,431347,2848754,FALSE
b5b4ba6e-6e34-4669-a33b-0d813b4c3d83,Lordi,Lordi,Finland,Finland,finnish; hard rock; eurovision,hard rock; heavy metal; finnish; metal; seen live; rock; Power metal; Eurovision; finnish metal; Lordi; finland; Shock Rock; monster rock; Glam Metal; glam rock; monster metal; scandinavian; melodic hard rock; alternative; heavy rock; Eurovision Song Contest; death metal; Suomi,431204,12801009,FALSE
a57505c9-6b43-4861-a498-fe00b349d591,Katrina and the Waves,Katrina and the Waves,United Kingdom,United Kingdom; United States,rock; british; new wave; uk; eurovision; classic pop and rock,pop; 80s; rock; new wave; oldies; female vocalists; one hit wonder; british; pop rock; seen live; 90s; Eurovision; Eurovision Song Contest; english; United Kingdom; New-Wave; UK; dance; england; american; 80's; childhood; disbanded; 80s Pop; Artists i need to look into; sweet 70s; Favorite chicks; Disco; electronic; power pop; album rock; ska; summer; old school; band; female vocalist; british invasion; Pop-Rock; 5 Stars; romance; mine; dancing; shows; Katrina and the Waves; aleister crowley; eurovision winner; All; ohrwurm; ESC; golden oldies; 80s rock; female fronted rock; Makes Me Smile; Gray Charles; awesome 80s; blogs; check-out; musica; video killed the radio star; Aleyster Crowley; the fabulous female voice; some isles west from the North Sea; rockpalast; Argeu california seixas; california seixas; geiler song; grammy nominee; female vocalist with male band; cultura; contemporary pop-rock; Camisa de Venus; Seen on Beavis and Butt-Head; Amidio Junior; park mukke; mittwoch sound; Filmes; Katrina Leskanich; Nova California Seixas; Argeu California; BEto Juara; Don Kalifa; AleysterCrowley; Silva Alhandra; palco; one-song band; Aleyster Crowley Bernardo de Andrade; Marcelo Nova e A Envergadura Moral; mamao com acucar; Less than 200000; negocios; Eventos; Trepidants; destaque; os Karetas; Bernardo Montador de Moveis em Recife; Ernandes Dantas; o peregrino da musica; classicradioartists; 80j; mixed-pop-rock,431160,2029129,FALSE
b79247ee-9870-4a26-8cbc-88d13044d7f6,Pretty Ricky,Pretty Ricky,,United States,rap; hip hop; hip hop rnb and dance hall,rnb; Hip-Hop; rap; hip hop; urban; pretty ricky; r and b; r&b; rhythm and blues; soul; contemporary rnb; male vocalists; pop; sexy; old school; Favorite; slow jamz; american; florida; Love; hiphop; sex; Officially Shit; ponyrape; good times; rnb-rap; pratty ricky; dance; romantic; pretty; gay; great; Dirty South; fun; cool; male vocalist; 00s; slow jams; southern rap; group; Myjukebox; I hope you get shot; favorite band; popular music; grind on me; chillin-s; turn u on; Chris Brown; emo; USA; C; favorites; slow; RB; other; Awesome; upbeat; Crunk; Favorite Artists; amazing; dancehall; good; guilty pleasure; hate; must listen; Neo-Soul; miami; love song; sensual; Remember; Love it; favorite tracks; my albums; music; favourite artists; freaky; songs; r'n'b; All; Eros; not punk; all things annoying in the world put together into one stupid bitch; slow jam; Lil Wayne; My Favorites; Rap and Hip-Hop; hip-hop and rap; some gangsta shit of catastrophic proportion; Hip-Hip; summer nights; r-and-b; Groups; talentless; hiv positive; spotify; pretty cool; pop-rap; ATL; slowjam; poser,430975,2452322,FALSE
2ecbd923-9daf-4f18-9250-e482ccec4c28,Turin Brakes,Turin Brakes,United Kingdom,,british; uk; english; rock and indie,indie; acoustic; alternative; seen live; rock,430952,5158210,FALSE
3bdcd49d-212e-4f4f-877a-eac1e4a2bddc,Naughty by Nature,Naughty By Nature,United States,Jersey; United States,hip hop; pop rap; rock and indie; boom bap; conscious hip hop; east coast hip hop; hardcore hip hop,Hip-Hop; rap; old school; hip hop; east coast rap; 90s; East Coast; seen live; new jersey; naughty by nature; american; old school rap; hiphop; old school hip-hop; golden age; east coast hip-hop; hardcore rap; Old School Hip Hop; new york; underground hip-hop; pop; soul; classic; USA; Gangsta Rap; underground hip hop; east coast hip hop; rock; funk; groovy; jecks; Real hip-hop; alternative; acoustic; funky; rnb; alternative hip-hop; hardcore hip-hop; gangsta; east orange; Made in Jersey,430934,3164449,FALSE
8ee00333-ec2c-439b-a619-ae160aca2a15,Black Uhuru,Black Uhuru,Jamaica,Jamaica,reggae; soul; soul and reggae,reggae; roots reggae; dub; jamaica; roots; jamaican; Rasta; Black Uhuru; seen live; dancehall; ragga; chill; roots and culture; rock; jamaican artists; 80s; Sly and Robbie,430872,4074992,FALSE
e842abf7-8a63-4602-8879-75958c2884a1,Minnie Riperton,Minnie Riperton,United States,United States,soul; soprano; whistle register; rock and indie; death by breast cancer; r&b; artificial high register,soul; female vocalists; funk; jazz; oldies; 70s; rnb; minnie riperton; american; female vocalist; vocal; 60s; chillout; pop; chicago; Disco; female; Smooth Jazz; Smooth Soul; minnie; USA; rhythm and blues; easy listening; beautiful; r&b; Dead; Love; classic rock; sexy; vocal jazz; diva; smooth; Illinois; Chicago Soul; strong solo woman; free soul,430621,3004984,FALSE
f2fb0ff0-5679-42ec-a55c-15109ce6e320,Die Ärzte,Die Ärzte,Germany,Germany,rock; germany; german; punk; punk rock; fun-punk; berlin; pop punk; n; german-lyrics,punk rock; seen live; german; punk; rock; Deutschrock; deutsch; alternative; deutschpunk; die beste band der welt; Berlin; pop; punkrock; fun punk; pop punk; Die Ärzte; Die Aerzte; alternative rock; live gesehen; Beste Band der Welt; germany; German Punk; fun; funpunk; metal; Farin Urlaub; 80s; indie; Deutsch Punk; Bela B; belafarinrod; comedy; Punk-Rock; german rock; male vocalists; favorites; deutschsprachig; Rock am Ring 2007; 90s; political; german lyrics,430444,38875173,FALSE
a66cc38c-e6cd-4725-a8fd-7d32b998347f,DeVotchKa,DeVotchKa,United States,United States,world,Gypsy; folk; indie; seen live; alternative; cabaret; gypsy punk; indie rock; rock; indie folk; experimental; american; balkan; folk rock; devotchka; Denver; Colorado; world; dark cabaret; alternative rock; Soundtrack; 00s; gypsy rock; instrumental; accordion; punk; USA; melodic; violin; favorites; punk cabaret; ambient; indie pop; baroque pop; New Weird America; male vocalists; gypsy cabaret; eastern-european; little miss sunshine; slavic; eastern bloc indie rock; beautiful; Alt-country; eclectic; gypsy folk,430313,9507577,FALSE
5894dac5-0260-4175-b36e-e34680a859d6,Angelo Badalamenti,Angelo Badalamenti,United States,United States,soundtrack; american; film score; film soundtrack; soundtracks; television music,Soundtrack; ambient; instrumental; jazz; chillout; composer; twin peaks; american; electronic; david lynch; dark ambient; Classical; alternative; atmospheric; dark jazz; ost; downtempo; movie score composers; Soundtracks; contemporary classical; composers; score; lounge; film music; Angelo Badalamenti; new york; experimental; 90s; film score; film noir; USA; cinematic; Lynch; psychedelic; electronica; dark; 80s; melancholy; ambient jazz; neoclassical; blues; haunting; Avant-Garde; ethereal; beautiful; Original Score; jazz noir; spooky; late night; movie soundtrack,430066,9206403,FALSE
35ef61ca-43db-4772-ba27-0489e9ebcb69,Emmylou Harris,Emmylou Harris,United States,United States,folk,country; female vocalists; folk; singer-songwriter; Alt-country; americana; seen live; Emmylou Harris; bluegrass; american; country rock; female vocalist; female; rock; acoustic; folk-rock; progressive country; Alabama; alt country; alternative country; contemporary country; classic country; Female Voices; Traditional Country; pop; 70s; USA; country folk; classic rock; folk rock; favorites; legend,429692,5481327,FALSE
feea8ed3-eb47-44d6-a480-f6ee85d95411,Katy B,Katy B,United Kingdom,,electronic; dubstep; rnb; uk garage; uk funky,,429526,7465166,FALSE
04bac789-bf59-4383-8ad7-799d20d969f7,Modjo,Modjo,France,France,french; house; european; french touch; french house; rock and indie,House; dance; electronic; french; pop; french house; Disco; electronica; chillout; electro; france; modjo; funky house; french touch; DIsco House; eurodance; Electro Pop; vocal house; 90s; club; club house; relaxing; lounge; male vocalists; european; groove; french electro,428885,3161983,FALSE
29f6333a-b4c8-4416-8fdf-598bcef1122a,Ulrich Schnauss,Ulrich Schnauss,Germany,,electronic; downtempo; shoegaze; ambient; german; dream pop; chill out; european; progressive electronic; dance and electronica; berlin school,ambient; electronic; chillout; idm; electronica,428778,8252764,FALSE
3df3818e-7984-4c62-bee3-81f95f8c6651,Beach Fossils,Beach Fossils,United States,United States,indie rock; lo-fi; indie pop; surf,Lo-Fi; indie; surf rock; Garage Rock; noise pop; seen live; indie rock; indie pop; dream pop; american; Surf; shoegaze; psychedelic; Brooklyn; rock; alternative; post-punk; noise; new york; jangle pop; pop; alternative rock; USA; 00s; surf pop; garage; summer; beach rock; Beach; Post-punk revival; surfgaze; new wave; Recommended; 10s; hazy beach; electronic; noise rock; male vocalists; check out; chillwave; 2010s; listen; ny; kickasstic; Lo-Fi Indie; pay attention; sklarbro country; Beach fossils; experimental noise-rock,428749,13875581,FALSE
3dc9c919-508f-4255-b05e-0eed6a28137d,Trace Adkins,Trace Adkins,United States,,country; country rock; country pop; contemporary country,country; modern country; trace adkins; male country; male vocalists,428493,3562951,FALSE
5b3cc848-942f-4363-8e89-b63a13c3fd0e,Dada Life,Dada Life,Sweden,Sweden,progressive house; electro house,electronic; electro; House; tech house; seen live; electronica; electro house; dance; swedish; techno; minimal; Progressive House; dada; minimal techno; Sweden; damned good; happy; Rave; dada life; trance; detroit techno; EDM; electro-house; scandinavian; elektro; tech-house; 00s; All; dirty house; dim mak; asciiecho; ELECTROGEFUCKEL; TECHNO BEATS; sound waves,428326,4449654,FALSE
215e2b5d-06f8-4c68-b33b-8fccec27a077,Borgore,Borgore,Israel,Israel,dubstep,dubstep; gorestep; electronic; experimental; bass; seen live; Filthstep; Grime; israeli; Brostep; dirty dubstep; heavy dubstep; pornstep; dubcore; Borgore; electro; trap,428284,6112269,FALSE
638206ee-0e3d-47cf-9769-d73330b15a87,Peter Frampton,Peter Frampton,United Kingdom,United Kingdom,rock; british; uk; hard rock; pop rock; english; aor; classic pop and rock,classic rock; rock; 70s; guitar; singer-songwriter; seen live; british; soft rock; hard rock; Peter Frampton; 80s; Progressive rock; guitar virtuoso; arena rock; male vocalists; melodic rock; pop; instrumental rock; AOR; pop rock; UK; blues; oldies; allboutguitar; favorites; blues rock; talk box; alternative; album rock; london; 70's; BRC Blues Band; BRC Blues Band Karlsruhe; show me the way,427816,3255324,FALSE
35e1946a-b879-4144-8397-2393322c8ac9,RZA,RZA,United States,United States,punk; usa,Hip-Hop; rap; wu-tang; hip hop; Soundtrack; east coast rap; new york; Wu-Tang Clan; East Coast; seen live; hiphop; producer; RZA; underground hip-hop; american; hardcore rap; underground rap; electronic; USA; instrumental; Gangsta Rap; east coast hip-hop; shaolin; Brooklyn; instrumental hip-hop; wu; electronica; 90s; old school; alternative rap; staten island; wu-fam; Bobby Digital; NYC; Real hip-hop; Wu Tang; soul,427734,5276300,FALSE
c5f5dc27-3059-49c0-ae45-5009a01bb9ec,Super Furry Animals,Super Furry Animals,United Kingdom,United Kingdom,rock; alternative rock; british; new wave; uk; britannique; indie rock; power pop; welsh; disco; psychedelic rock; britpop; experimental rock; neo-psychedelia; surf rock; wales; rock and indie; progressive pop,indie; indie rock; seen live; alternative; britpop; rock; welsh; indie pop; psychedelic; british; alternative rock; Neo-Psychedelia; experimental; pop; wales; electronic; Psychedelic Rock; 90s; UK; psychedelic pop; electronica; Experimental Rock; male vocalists; power pop; 00s; fun; cardiff; cymraeg; punk; Progressive rock; post-punk; shoegaze; art rock; Psychedelia; neo psychedelia; chillout; emo; Progressive Pop; super furry animals; classic rock; new wave; powerpop; psych pop; trip-hop; jazz; Lo-Fi; Brit; Cymru; british rock; welsh rock; Hip-Hop; dub; dance; favorites; funk; quirky; brit rock; Favourites; favourite artists; instrumental; dream pop; space rock; cool; live; 2000s; Brit-pop; All; furry; neo-psychedelic; Gruff Rhys; alternative pop-rock; SFA; epic sounding pop,427493,9448300,FALSE
75336c3d-2833-46cb-8037-b835cd7d646d,Golden Earring,Golden Earring,Netherlands,Netherlands,rock; pop; progressive rock; heavy metal; metal; new wave; dutch; hard rock; acoustic rock; pop rock; classic pop and rock; pop/rock; nederbeat,classic rock; rock; hard rock; dutch; 70s; seen live; Progressive rock; 80s; Golden Earring; 60s; psychedelic; nederlands; Psychedelic Rock; netherlands; pop; oldies; 90s; rock n roll; heavy metal; alternative rock; Radar love; 70's,427286,4026094,FALSE
4cbbf0d6-6c78-4e3d-ab25-91b13603cf7c,Lemon Jelly,Lemon Jelly,United Kingdom,United Kingdom,electronic; downtempo; british; uk; psychedelic; english; dance and electronica; psychedelic electronica,electronic; chillout; downtempo; electronica; trip-hop; ambient; dance; alternative; seen live; chill; lounge; british; indie; electro; lemon jelly; instrumental; Mellow; trip hop; UK; rock; experimental; idm; jazz; Hip-Hop; happy; easy listening; psychedelic; 90s; 00s; House; pop; indie rock; Chillosophy; classic rock; alternative rock; funk; downbeat; acid jazz; nu jazz; Lo-Fi; indietronica; london; breakbeat; chilled; fun; Funky Breaks,426923,6424192,FALSE
f8471a38-0575-4dcf-b657-401377ad293c,Justin Nozuka,Justin Nozuka,United States,Canada; United States,pop and chart,acoustic; singer-songwriter; indie; folk; Canadian; seen live; soul; justin nozuka; male vocalists; pop; blues; rock; Mellow; alternative; Neo-Soul; acoustic soul; guitar; toronto; chillout; canada; chill; male vocalist; Acoustic Rock; indie folk; ontario; Justin; nozuka; alternative rock; Love; songwriter; american; r&b; rnb; after tonight,426823,4325421,FALSE
5578d1ad-02db-4b17-ada1-32d1aa4efd49,Dead by April,Dead by April,Sweden,Sweden,melodic death metal; metalcore; alternative metal; melodic metalcore,metalcore; Melodic Death Metal; modern metal; Pop Metal; metal; seen live; swedish; alternative metal; melodic metalcore; electronic; melodic metal; screamo; Dead By April; alternative; rock; post-hardcore; emocore; pop; emo; melodic modern metal; Sweden; Modern Melodic Death Metal; trancecore; Nu Metal; alternative rock; male vocalists; Atmospheric Melodic Modern Metal; experimental; death metal; popcore; hardcore; hard rock; <3,426699,16755033,FALSE
9a883a69-436b-4d17-9ffd-122a9bf4419a,En Vogue,En Vogue,United States,United States,funk rock; soul; pop rap; new jack swing; hip hop rnb and dance hall; contemporary r&b; east coast hip hop,rnb; soul; female vocalists; 90s; pop; r&b; new jack swing; funk; Hip-Hop; en vogue; american; dance; r and b; Girl Groups; rhythm and blues; seen live; sexy; hip hop; urban; female; USA; female vocalist; funky divas; jazz; 80s; Neo-Soul; Black; smooth; California; cool; 90's; rock; diva; girl group; 90s Rnb; Disco; romantic; old school; fun; 00s; Ballad; Oakland; r'n'b,426606,2641880,FALSE
4bfce038-b1a0-4bc4-abe1-b679ab900f03,Django Django,Django Django,United Kingdom,Scotland; United Kingdom,indie rock; electronica; art rock; neo-psychedelia; electronic rock,seen live; psychedelic; indie; experimental; british; indie rock; electronic; indie pop; art rock; rock; Neo-Psychedelia; folktronica; psychedelic pop; alternative; london; electronic rock; indietronica; Psychedelic Rock; male vocalists; english; electronica; pop; krautrock; england; art pop; Scottish; synthpop; Indietronic; alternative rock; folk; UK; electro; edinburgh; electro rock; garage pop; BIRP; Experimental Rock; scotland; surf rock; 00s; neo psychedelia; indie electro; 10s; 2010s; amazing radio; All; Post-punk revival; worldbeat; artistartist; django django,426253,8975731,FALSE
0e517f4b-6d89-48f0-8a11-16416bd0fdcb,Boyce Avenue,Boyce Avenue,United States,United States,alternative rock; pop rock,acoustic; alternative; rock; indie; youtube; cover; alternative rock; pop rock; seen live; boyce avenue; american; male vocalists; pop; indie rock; Acoustic Rock; covers; Discoverockult; piano; Boyce; USA; modern rock; easy listening; beautiful; guitar; myspace; acoustic alternative rock; acoustic song; soft rock; rnb; band; 00s; Pop-Rock; alt rock; Soft-Rock; acoustic covers; alt. rock; rockadd,426127,12305437,FALSE
aca5718f-4f49-4439-b8f6-209db3f11757,Frank Turner,Frank Turner,United Kingdom,United Kingdom,rock; folk; punk; indie; acoustic; alternative; folk punk; classic pop and rock,seen live; folk; singer-songwriter; acoustic; british; indie; folk punk; punk; folk rock; rock; alternative; political; UK; indie folk; male vocalists; indie rock; english; alternative rock; punk rock; folk-rock; england; Acoustic Rock; english folk; southside 2010; Frank Turner,425585,22258599,FALSE
d7bd0fad-2f06-4936-89ad-60c5b6ada3c1,No Use for a Name,No Use for a Name,United States,United States,punk; usa; california,punk rock; punk; seen live; pop punk; rock; alternative; melodic hardcore; skate punk; hardcore; emo; melodic punk; american; alternative rock; California; No Use for a Name; hardcore punk; Pop-punk; fat wreck chords; indie; Punk-Rock; punkrock; skatepunk; USA; ska; ska punk; metal; indie rock; 90s; screamo; pop; melodic; melodycore; hard rock; melodic hardcore punk,425466,10886968,FALSE
a9b88ebb-83aa-4ef7-b674-fabeb572c14e,Beatsteaks,Beatsteaks,Germany,Germany,rock; alternative rock; german; berlin,seen live; rock; punk rock; german; alternative; punk; alternative rock; indie; indie rock; deutsch; Berlin; Beatsteaks; live gesehen; Deutschrock; punkrock; germany; german rock; hardcore; ska; pop; deutschpunk; Rock am Ring 2007; live; favorites; Punk-Rock,425390,18859647,FALSE
bbd80354-597e-4d53-94e4-92b3a7cb8f2c,Saxon,Saxon,United Kingdom,United Kingdom,rock; heavy metal; metal; british; uk; hard rock; nwobhm,heavy metal; NWOBHM; hard rock; metal; seen live; classic rock; british; New Wave of British Heavy Metal; rock; Power metal; 80s; classic metal; Saxon; British Metal; Traditional Metal; england; UK,425236,10091369,FALSE
82f8dd22-0319-4f35-953c-358b3f883027,Angie Stone,Angie Stone,United States,United States,soul; soul and reggae,soul; rnb; female vocalists; Neo-Soul; Neo Soul; Angie Stone; seen live; funk; r and b; r&b; female; hip hop; female vocalist; Hip-Hop; american; jazz; nu soul; Mellow; chillout; urban; 90s; singer-songwriter; rhythm and blues; pop; chill; USA; 00s; alternative,424782,3750777,FALSE
3ae70f76-ea53-4cc5-906e-d47a384202a1,Darius Rucker,Darius Rucker,United States,United States,rock; pop; american; country pop; contemporary country,country; new country; pop; rock; Hootie and the Blowfish; seen live; male vocalists; modern country; contemporary country; darius rucker; american; rnb; pop country; south carolina; singer-songwriter; USA; Love; americana; alternative country; 2000s; hootie; male country; folk; pop rock; Favorite Artists; fun; love songs; Southern Rock; country rock; country pop; 00s; Favorite; All; bald; ytmnd; Hot Country; Wild One; burger king; rucker; darius,424661,3737358,FALSE
d5da1841-9bc8-4813-9f89-11098090148e,The Fall,The Fall,United Kingdom,,rock; electronic; alternative rock; punk; british; seen live; post-punk; uk; indie rock; alternative; art rock; experimental rock; art punk; alternative dance; english; england; manchester; rock and indie,post-punk; new wave; punk; indie; alternative,424390,13728000,FALSE
ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,Madlib,Madlib,United States,United States,hip hop; hiphop; us,Hip-Hop; jazz; funk; hip hop; rap; underground hip-hop; Stones throw; instrumental hip-hop; Jazz Hop; underground hip hop; electronic; seen live; Madlib; instrumental; turntablism; beats; producer; soul; experimental; hiphop; underground rap; California; jazz-hop; american; downtempo; chillout; los angeles; trip-hop; instrumental hip hop; jazz rap; reggae; alternative rap; underground; alternative; acid jazz; west coast; dj; abstract hip-hop; nu jazz; indie; Fusion; dub; psychedelic; blue note; blunted; chill; abstract; ninja tune; genius; jazzy; 00s; alternative hip-hop; west coast hip-hop,424320,14942698,FALSE
7d57bab8-3c1f-4c91-8dd2-dd51c89155a2,Volcano Choir,Volcano Choir,United States,,,experimental; indie; folk; ambient; post-rock,424315,5962307,FALSE
0b511854-c21c-4af1-9c31-e3fc178ded61,Ricky Nelson,Ricky Nelson,United States,Jersey; United States,rock; pop; rockabilly; country rock; country pop; teen pop; all-time greatest hits; death by airplane; rock & roll,rockabilly; oldies; 60s; classic rock; rock; Rock and Roll; rock n roll; 50s; country; pop; Ricky Nelson; american; male vocalists; singer-songwriter; Rock 'n' Roll; country rock; folk; Soundtrack; 70s; USA; americana; acoustic; pulp fiction; 80s; no depression; country-rock; soft rock; 60s pop; All; rock'n'roll; guitar; Retro; folk rock; tarantino; new jersey; Elvis Presley; teen idols; Early Rock; rick nelson; ricknroll,424075,2667024,FALSE
b9a03afb-649f-4cf2-8c01-efa07710bc7c,The Enemy,The Enemy,United Kingdom,United Kingdom,uk; indie rock; rock and indie,indie; indie rock; british; seen live; rock,423901,4538632,FALSE
0daf1c34-212a-442f-905d-c44f2adcc020,Jamie Lidell,Jamie Lidell,United Kingdom,United Kingdom,electronic; british; uk; singer; soul; english; warp; chanteur; soul and reggae,soul; funk; seen live; electronic; experimental; Warp; electronica; british; indie; singer-songwriter; idm; pop; jazz; Neo-Soul; funky; male vocalists; jamie lidell; nu jazz; alternative; UK; dance; english; electro; male vocalist; r&b; 00s; rock; Blue-Eyed Soul; blues; indie pop; acid jazz; england; rnb; trip-hop; groovy; cool; blue eyed soul; groove; Huntingdon,423836,6351398,FALSE
ce886f30-8b8f-4cc8-b854-3749291350fd,Deltron 3030,Deltron 3030,United States,United States,american; hip-hop; hip hop; underground rap; acid rap; alternative rap,Hip-Hop; underground hip-hop; rap; hip hop; electronic; underground hip hop; underground rap; alternative hip-hop; underground; experimental hip-hop; alternative rap; Dan the Automator; seen live; trip-hop; abstract hip-hop; experimental; hiphop; deltron 3030; del tha funkee homosapien; alternative; turntablism; american; electronica; futuristic; indie; experimental hip hop; alternative hip hop; sci-fi; acid rap; abstract hip hop; Supergroup; Del; Indie Hip Hop; downtempo; nerdcore; Hieroglyphics; west coast hip-hop; 31st Century Hip-Hop; rock; Kid Koala,423714,7857729,FALSE
